[-182.37842   -57.744747  692.0281  ],[-61.740814 -49.13365  628.8484  ],[ 61.401833 -40.522358 556.35736 ],[179.8794  -32.28736 477.1732 ],[289.93774  -24.694323 399.9337  ]
[-182.32645   -57.675148  691.8373  ],[-61.740814 -49.13365  628.8484  ],[ 61.44837  -40.633858 556.7103  ],[179.83028  -32.276695 477.8276  ],[290.40314 -24.65579 400.59134]
[-182.42224   -57.744034  692.1961  ],[-62.15403  -49.140564 629.1916  ],[ 61.431396 -40.5163   556.6472  ],[179.78491 -32.13834 477.7532 ],[290.63623  -24.636503 400.92062 ]
[-182.38666   -57.815083  692.05096 ],[-62.15403  -49.140564 629.1916  ],[ 61.109657 -40.647537 556.67316 ],[179.50244 -32.15132 477.7654 ],[290.63623  -24.636503 400.92062 ]
[-182.37842   -57.744747  692.0281  ],[-62.518078 -49.058025 629.0191  ],[ 60.800213 -40.65519  556.9254  ],[179.33603  -32.152504 478.0987  ],[290.8695 -24.6172 401.2502]
[-182.37842   -57.744747  692.0281  ],[-62.519463 -49.1522   629.06384 ],[ 60.800213 -40.65519  556.9254  ],[179.33603  -32.152504 478.0987  ],[290.63623  -24.636503 400.92062 ]
[-182.38666   -57.815083  692.05096 ],[-62.49696 -49.24874 628.87366],[ 60.783356 -40.53776  556.8624  ],[179.21997  -32.164303 477.77762 ],[290.1852   -24.666471 400.62292 ]
[-182.37842   -57.744747  692.0281  ],[-62.495422 -49.154556 628.8289  ],[ 60.77099 -40.66121 556.6359 ],[179.104   -32.1761  477.45685],[289.95267 -24.68573 400.29407]
[-182.38666   -57.815083  692.05096 ],[-62.4659   -49.343575 628.31586 ],[ 60.758423 -40.784664 556.4098  ],[178.9881  -32.18789 477.13632],[289.7203   -24.704973 399.96548 ]
[-182.37842   -57.744747  692.0281  ],[-62.447388 -49.15926  628.3591  ],[ 60.758423 -40.784664 556.4098  ],[178.8016   -32.349545 476.57022 ],[289.25626  -24.743412 399.3093  ]
[-182.37029   -57.674427  692.0053  ],[-62.106174 -49.145283 628.7211  ],[ 60.71255  -40.673252 556.0574  ],[178.64088 -32.22323 476.1761 ],[289.08832  -24.927816 398.7012  ]
[-182.38666   -57.815083  692.05096 ],[-62.15403  -49.140564 629.1916  ],[ 61.0381 -40.7831 555.868 ],[178.85138  -32.360165 475.91772 ],[288.5469   -24.809542 397.96872 ]
[-182.37842   -57.744747  692.0281  ],[-62.15403  -49.140564 629.1916  ],[ 61.35959 -40.65198 555.8414 ],[178.94548  -32.508938 475.34003 ],[288.0851   -24.847828 397.31638 ]
[-182.3346   -57.74547  691.86005],[-61.764633 -49.13129  629.08386 ],[ 61.317093 -40.781563 555.326   ],[178.9005  -32.37082 475.26556],[287.85458  -24.866945 396.99066 ]
[-182.32645   -57.675148  691.8373  ],[-61.764633 -49.13129  629.08386 ],[ 61.317093 -40.781563 555.326   ],[178.99393 -32.5196  474.68823],[287.39413 -24.90514 396.34027]
[-182.37029   -57.674427  692.0053  ],[-61.764633 -49.13129  629.08386 ],[ 61.65497  -40.768013 555.36206 ],[179.27411  -32.506866 474.67465 ],[287.01294 -25.09934 395.76978]
[-182.32645   -57.675148  691.8373  ],[-61.693222 -49.13839  628.37756 ],[ 61.976074 -40.6368   555.3349  ],[179.15788 -32.51859 474.35565],[286.9346   -24.943274 395.69116 ]
[-182.32645   -57.675148  691.8373  ],[-61.71701  -49.136017 628.6129  ],[ 61.91619 -40.64892 554.756  ],[179.4378   -32.505875 474.34198 ],[286.47598  -24.981348 395.04333 ]
[-182.3346   -57.74547  691.86005],[-61.718487 -49.230377 628.65784 ],[ 61.96291  -40.760498 555.10876 ],[179.48282  -32.644108 474.4166  ],[286.45874 -25.09764 395.0408 ]
[-182.3346   -57.74547  691.86005],[-61.71701  -49.136017 628.6129  ],[ 61.96291  -40.760498 555.10876 ],[179.87953  -32.619743 474.72214 ],[286.7661  -25.23471 395.44302]
[-182.2908    -57.746197  691.69214 ],[-61.740814 -49.13365  628.8484  ],[ 61.94613  -40.642853 555.04535 ],[179.7177  -32.49315 474.3282 ],[286.99554  -25.215828 395.76712 ]
[-182.3346   -57.74547  691.86005],[-61.7395  -49.03931 628.80347],[ 62.00603 -40.63074 555.6246 ],[179.8344   -32.481403 474.64746 ],[287.22525 -25.19693 396.09152]
[-182.34286   -57.815804  691.8829  ],[-61.764633 -49.13129  629.08386 ],[ 62.0396   -40.866127 555.75134 ],[179.8344   -32.481403 474.64746 ],[287.45514  -25.178019 396.41623 ]
[-182.3346   -57.74547  691.86005],[-61.764633 -49.13129  629.08386 ],[ 62.035988 -40.62468  555.9144  ],[180.185   -32.44614 475.60678],[287.83716  -24.983835 396.98798 ]
[-182.38666   -57.815083  692.05096 ],[-61.812305 -49.126564 629.55505 ],[ 62.035988 -40.62468  555.9144  ],[179.97562 -32.30879 475.86545],[288.377    -25.102217 397.71838 ]
[-182.34286   -57.815804  691.8829  ],[-61.788464 -49.128925 629.3194  ],[ 62.082886 -40.736332 556.2677  ],[180.13779 -32.4354  476.26038],[288.76065 -24.90767 398.2926 ]
[-182.34286   -57.815804  691.8829  ],[-61.740814 -49.13365  628.8484  ],[ 61.75733  -40.626232 556.4575  ],[179.97314  -32.436443 476.5937  ],[289.3201   -24.908682 399.02863 ]
[-182.34286   -57.815804  691.8829  ],[-61.740814 -49.13365  628.8484  ],[ 61.77421 -40.74389 556.5208 ],[180.16142  -32.274464 477.16064 ],[289.70535  -24.713562 399.60538 ]
[-182.34286   -57.815804  691.8829  ],[-61.766052 -49.225662 629.1287  ],[ 61.46521  -40.751457 556.77356 ],[179.8794  -32.28736 477.1732 ],[290.01666  -24.851189 400.01257 ]
[-182.3346   -57.74547  691.86005],[-62.12618  -49.423954 628.7226  ],[ 61.46521  -40.751457 556.77356 ],[179.83028  -32.276695 477.8276  ],[290.40314 -24.65579 400.59134]
[-182.3346   -57.74547  691.86005],[-62.131577 -49.237206 629.00116 ],[ 61.477978 -40.627815 557.00024 ],[179.83028  -32.276695 477.8276  ],[290.40314 -24.65579 400.59134]
[-182.2908    -57.746197  691.69214 ],[-62.15548  -49.234848 629.2364  ],[ 61.16849  -40.635475 557.25275 ],[179.66408  -32.277847 478.16095 ],[290.63623  -24.636503 400.92062 ]
[-182.2908    -57.746197  691.69214 ],[-62.15403  -49.140564 629.1916  ],[ 60.783356 -40.53776  556.8624  ],[179.33603  -32.152504 478.0987  ],[290.41803  -24.647196 400.95215 ]
[-182.29909  -57.81653  691.7149 ],[-62.52097 -49.2464  629.10864],[ 60.783356 -40.53776  556.8624  ],[179.2652   -32.302547 477.85202 ],[290.41803  -24.647196 400.95215 ]
[-182.3346   -57.74547  691.86005],[-62.519463 -49.1522   629.06384 ],[ 60.77099 -40.66121 556.6359 ],[179.2434  -32.02345 477.7873 ],[290.1852   -24.666471 400.62292 ]
[-182.28261  -57.67586  691.66925],[-62.495422 -49.154556 628.8289  ],[ 60.75417  -40.543804 556.57294 ],[179.12738  -32.035347 477.4665  ],[289.95267 -24.68573 400.29407]
[-182.32645   -57.675148  691.8373  ],[-62.471397 -49.15691  628.594   ],[ 60.758423 -40.784664 556.4098  ],[178.9881  -32.18789 477.13632],[289.73795 -24.58716 399.96835]
[-182.32645   -57.675148  691.8373  ],[-62.471397 -49.15691  628.594   ],[ 60.74177  -40.667236 556.3466  ],[178.8016   -32.349545 476.57022 ],[289.25626  -24.743412 399.3093  ]
[-182.67033   -57.679947  691.5667  ],[-62.49863  -49.342957 628.91846 ],[ 60.74177  -40.667236 556.3466  ],[178.8016   -32.349545 476.57022 ],[288.79315  -24.781792 398.6545  ]
[-182.67033   -57.679947  691.5667  ],[-62.133183 -49.3315   629.04596 ],[ 61.06754 -40.77709 556.15735],[178.85138  -32.360165 475.91772 ],[288.40955  -24.976562 398.07974 ]
[-182.70607   -57.609005  691.7117  ],[-62.131577 -49.237206 629.00116 ],[ 61.35959 -40.65198 555.8414 ],[179.06146  -32.497223 475.65942 ],[288.1637  -25.0042  397.39508]
[-182.32645   -57.675148  691.8373  ],[-61.76759 -49.32004 629.1736 ],[ 61.317093 -40.781563 555.326   ],[178.82957  -32.520638 475.02078 ],[287.85458  -24.866945 396.99066 ]
[-182.32645   -57.675148  691.8373  ],[-61.742264 -49.22802  628.89325 ],[ 61.300434 -40.664062 555.2627  ],[179.03886  -32.657764 474.76288 ],[287.2426   -25.080343 396.09415 ]
[-182.67033   -57.679947  691.5667  ],[-61.718487 -49.230377 628.65784 ],[ 61.608482 -40.65648  555.0095  ],[179.27411  -32.506866 474.67465 ],[287.01294 -25.09934 395.76978]
[-182.32645   -57.675148  691.8373  ],[-61.71701  -49.136017 628.6129  ],[ 61.94613  -40.642853 555.04535 ],[179.11285  -32.380466 474.28122 ],[286.9346   -24.943274 395.69116 ]
[-182.32645   -57.675148  691.8373  ],[-61.71701  -49.136017 628.6129  ],[ 61.96291  -40.760498 555.10876 ],[179.4378   -32.505875 474.34198 ],[286.6879   -25.078709 395.36453 ]
[-182.28261  -57.67586  691.66925],[-61.693222 -49.13839  628.37756 ],[ 61.932934 -40.76654  554.81934 ],[179.7177  -32.49315 474.3282 ],[286.90182  -25.068241 395.3317  ]
[-182.28261  -57.67586  691.66925],[-61.693222 -49.13839  628.37756 ],[ 61.96291  -40.760498 555.10876 ],[179.7177  -32.49315 474.3282 ],[286.90182  -25.068241 395.3317  ]
[-182.28261  -57.67586  691.66925],[-61.742264 -49.22802  628.89325 ],[ 61.976074 -40.6368   555.3349  ],[179.7177  -32.49315 474.3282 ],[286.91733  -25.059763 395.68857 ]
[-182.28261  -57.67586  691.66925],[-61.742264 -49.22802  628.89325 ],[ 61.95913 -40.51918 555.2716 ],[179.95119  -32.469658 474.967   ],[287.22525 -25.19693 396.09152]
[-182.32645   -57.675148  691.8373  ],[-61.76759 -49.32004 629.1736 ],[ 61.96291  -40.760498 555.10876 ],[179.8344   -32.481403 474.64746 ],[287.60687 -25.00284 396.66263]
[-182.32645   -57.675148  691.8373  ],[-61.766052 -49.225662 629.1287  ],[ 62.00603 -40.63074 555.6246 ],[180.06805 -32.4579  475.28677],[287.83716  -24.983835 396.98798 ]
[-182.32645   -57.675148  691.8373  ],[-61.832268 -49.405598 629.5563  ],[ 62.035988 -40.62468  555.9144  ],[179.85887  -32.320576 475.54535 ],[288.377    -25.102217 397.71838 ]
[-182.32645   -57.675148  691.8373  ],[-61.76759 -49.32004 629.1736 ],[ 62.0396   -40.866127 555.75134 ],[180.09245 -32.29699 476.1858 ],[288.76065 -24.90767 398.2926 ]
[-182.32645   -57.675148  691.8373  ],[-61.78985 -49.2233  629.3643 ],[ 61.727547 -40.632282 556.16766 ],[179.88246 -32.15973 476.44473],[289.2413 -24.752  398.9497]
[-182.32645   -57.675148  691.8373  ],[-61.78985 -49.2233  629.3643 ],[ 61.35959 -40.65198 555.8414 ],[179.99916  -32.147903 476.76535 ],[289.70535  -24.713562 399.60538 ]
[-182.67853  -57.75019  691.5896 ],[-61.78985 -49.2233  629.3643 ],[ 61.37227  -40.528416 556.0677  ],[179.83401 -32.14902 477.09875],[290.17035  -24.675064 400.2623  ]
[-182.28261  -57.67586  691.66925],[-61.811077 -49.032207 629.5102  ],[ 61.401833 -40.522358 556.35736 ],[179.66844  -32.150158 477.4321  ],[290.40314 -24.65579 400.59134]
[-182.2908    -57.746197  691.69214 ],[-62.179394 -49.232502 629.47174 ],[ 61.09276 -40.53005 556.61005],[179.78491 -32.13834 477.7532 ],[290.63623  -24.636503 400.92062 ]
[-182.67033   -57.679947  691.5667  ],[-62.179394 -49.232502 629.47174 ],[ 61.07572  -40.412605 556.547   ],[179.50244 -32.15132 477.7654 ],[290.63623  -24.636503 400.92062 ]
[-182.67853  -57.75019  691.5896 ],[-62.19663  -49.322857 629.38336 ],[ 60.75417  -40.543804 556.57294 ],[179.2652   -32.302547 477.85202 ],[290.63623  -24.636503 400.92062 ]
[-182.3346   -57.74547  691.86005],[-62.52097 -49.2464  629.10864],[ 60.724987 -40.549843 556.2835  ],[179.2652   -32.302547 477.85202 ],[290.41803  -24.647196 400.95215 ]
